# step, loss_train, loss_test, metrics_test
1.000500000000000000e+04 1.465090060564367745e-05 9.754244936554793118e-06 1.038601882070930564e-05 4.614614147004288536e-07 4.541970558154496975e-08 1.787601193678092099e-07 4.737461904357435876e-06 2.946540264149118481e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000600000000000000e+04 1.465180086160570278e-05 9.752689728109289943e-06 1.038592673666967309e-05 4.615218256962930801e-07 4.557060860516211247e-08 1.784623121688065398e-07 4.737229262311458030e-06 2.945278198889067693e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000700000000000000e+04 1.466190618100908998e-05 9.739522141828313778e-06 1.038376562911112410e-05 4.619921383584722805e-07 4.735234036893317614e-08 1.783644313896141089e-07 4.734172863676398004e-06 2.927868743898549668e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000800000000000000e+04 1.467331998826674916e-05 9.728019402292417526e-06 1.037816078486729234e-05 4.625235301406720377e-07 4.954278430989328996e-08 1.801591784281969156e-07 4.731257997055190883e-06 2.903706030579920999e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000900000000000000e+04 1.470145962511129521e-05 9.701653061062232876e-06 1.035369805544742049e-05 4.652180775365150018e-07 5.522436143627631490e-08 1.846526060114688850e-07 4.733693099517937510e-06 2.838153412973325324e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.001000000000000000e+04 1.476038148360149082e-05 9.656957121442378021e-06 1.028765431123347675e-05 4.709509514445690810e-07 6.617744563448162009e-08 2.032112761874453481e-07 4.734046496693476896e-06 2.712658683757674816e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.001100000000000000e+04 1.492235270825886727e-05 9.588512467284101824e-06 1.013016931515432240e-05 4.754649070495956415e-07 9.097381525497068982e-08 1.990116748877955253e-07 4.722341352669733447e-06 2.472846622653494594e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.001200000000000000e+04 1.528081311376235243e-05 9.537837332446802974e-06 9.892811012602316758e-06 4.450331789692702266e-07 1.392588071515329546e-07 2.943429779352207502e-07 4.575537150802921953e-06 2.148802559839945971e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.001300000000000000e+04 1.535856415998744466e-05 9.532660437067781026e-06 9.810439745065986184e-06 4.319081924907242635e-07 1.530792852615505577e-07 1.799554674297600584e-07 4.555762337604260314e-06 2.033628596486763016e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.001400000000000000e+04 1.531185737336658077e-05 9.518930756310683858e-06 9.781860581816009036e-06 4.155978629145093017e-07 1.557427071145974065e-07 1.613134786477891955e-07 4.561974988767948884e-06 2.006394634225933952e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.001500000000000000e+04 1.526468561321953988e-05 9.488384475085204930e-06 9.765895039990828082e-06 4.078836650176660671e-07 1.571356781293789440e-07 1.677122046698967971e-07 4.585337940897621085e-06 1.998692441590880893e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.001600000000000000e+04 1.521778800236920272e-05 9.410885165445149108e-06 9.677442649795623024e-06 4.086813074704669876e-07 1.733639945305602569e-07 1.737844317099254360e-07 4.601644672103012300e-06 1.907609946202187224e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.001700000000000000e+04 1.520603032827471193e-05 9.214910023786043297e-06 9.457762394039153313e-06 4.971616134165444008e-07 2.174672047130455665e-07 1.714323610072427227e-07 4.565518963523239382e-06 1.660642431056419703e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.001800000000000000e+04 1.505856421078993075e-05 8.934611916616913154e-06 9.279559423282395634e-06 6.063521089971130476e-07 2.527136793041540689e-07 1.685172823095545070e-07 4.501494253512500911e-06 1.484575549158634524e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.001900000000000000e+04 1.495835259971190611e-05 8.512167810757659449e-06 9.246002526433036409e-06 8.412835660694815751e-07 3.326216636867171594e-07 1.697470601333203096e-07 4.442978417912507343e-06 1.270442497003688238e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.002000000000000000e+04 1.467436399366490116e-05 8.499704115931321104e-06 9.222789942588271333e-06 6.517479929411400725e-07 3.036242745235198908e-07 1.452006968867835021e-07 4.396368872329819076e-06 1.415638119836820849e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.002100000000000000e+04 1.440335255707582616e-05 8.538086082220809373e-06 9.232919893437296213e-06 5.064873560271813091e-07 2.830621657150474397e-07 1.286223656177041758e-07 4.363307602107881984e-06 1.548539129921669505e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.002200000000000000e+04 1.415230351738543044e-05 8.543598003135440027e-06 9.223388179296235445e-06 4.396103521470856402e-07 2.733299759943733110e-07 1.210969177062046992e-07 4.334110159038158666e-06 1.587535180130087928e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.002300000000000000e+04 1.366472436108077769e-05 8.404520803348964798e-06 9.053216430688239342e-06 3.688902126496185694e-07 2.553226033865309969e-07 1.057261721173737576e-07 4.220401479790631813e-06 1.561328783571374649e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.002400000000000000e+04 1.355160103179285504e-05 8.350043690794183574e-06 8.807712152565090835e-06 3.387319569965407917e-07 2.408491876922059703e-07 1.052724923587432844e-07 4.057626130526112111e-06 1.338906420439778871e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.002500000000000000e+04 1.358338743899404293e-05 8.361171736698690853e-06 8.511923468728520951e-06 3.754166248391459507e-07 2.288686496320450600e-07 1.059814746672414560e-07 3.925435117038617872e-06 1.226625609003568417e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.002600000000000000e+04 1.358224441116051826e-05 8.278040312741110520e-06 8.385381808302000574e-06 4.007882606184217380e-07 2.311062478004615415e-07 1.096678708577633373e-07 3.908389008497358762e-06 1.138934151021139525e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.002700000000000000e+04 1.366352789070851667e-05 8.091173443742699710e-06 8.183640553507374348e-06 4.414288496713988755e-07 2.636920741178776645e-07 1.113997507117778375e-07 3.887532886288970919e-06 1.071589621334224991e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.002800000000000000e+04 1.370893271344189510e-05 7.923924412331582583e-06 8.056648072932174129e-06 4.384067504769418418e-07 2.773281980493146656e-07 1.096011614958284620e-07 3.849930650617346610e-06 1.068864062112418552e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.002900000000000000e+04 1.378092721945029141e-05 7.600066757191948560e-06 7.767271238913023808e-06 3.731155922836972145e-07 3.312035542828830400e-07 1.060493189458850813e-07 3.722878911136515680e-06 1.100942994929984384e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.003000000000000000e+04 1.326245425383949567e-05 7.626584113180336102e-06 7.442609511100455558e-06 3.411809953826630668e-07 4.186436616808361769e-07 1.259779859374265200e-07 3.625326372120010798e-06 1.179004195423297231e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.003100000000000000e+04 1.272417437486746812e-05 7.773755867149558177e-06 7.195457262030720349e-06 2.342208162884229880e-07 3.430351104703206849e-07 1.086181267638877505e-07 3.685127249438404075e-06 1.174038888103533829e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.003200000000000000e+04 1.237384548232993335e-05 7.805006118245355991e-06 7.038177163090463193e-06 2.228014012742249412e-07 2.950113750827477645e-07 1.034628765969213282e-07 3.692955920597140677e-06 1.140524731896602117e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.003300000000000000e+04 1.214752759596530119e-05 7.597623873061211255e-06 6.943897929100278669e-06 2.130262541750887638e-07 1.849159980196396556e-07 9.426269187219941366e-08 3.757445006132839127e-06 1.049437446140006240e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.003400000000000000e+04 1.207848146678546038e-05 7.331248551783299479e-06 6.841785250354238433e-06 2.012619190846540509e-07 1.118671585737422228e-07 8.359921392053249559e-08 3.766717790654877408e-06 1.025981748347524563e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.003500000000000000e+04 1.204358593782787761e-05 7.046910928901289716e-06 6.704961406034091533e-06 2.001400005389527086e-07 3.945872913820746008e-08 7.478289567069277602e-08 3.856386358109677109e-06 9.805772329550131054e-07 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.003600000000000000e+04 1.218096038139631157e-05 7.011091466238595470e-06 6.473515199873980998e-06 2.148366401851764084e-07 4.304324024504957717e-08 6.999260139670920964e-08 3.749497827133249833e-06 1.055998477576650939e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.003700000000000000e+04 1.220904876423203513e-05 6.997749610782190145e-06 6.420610763815649702e-06 2.193128519818583731e-07 4.545155504387010220e-08 7.113152812742992593e-08 3.747863210684393193e-06 1.022693070378533122e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.003800000000000000e+04 1.220183568015423416e-05 7.009488183698860192e-06 6.394925338293500065e-06 2.182884154229116645e-07 5.312858661399819492e-08 7.189921892215556893e-08 3.719636088028987133e-06 1.047688457568340997e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.003900000000000000e+04 1.218325278297929367e-05 7.030408454552742384e-06 6.366217749936702436e-06 2.159281114776874652e-07 6.024072426231146062e-08 7.269612910927897236e-08 3.671719538456360041e-06 1.095856736425722927e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.004000000000000000e+04 1.215652938640162159e-05 7.050994172751264387e-06 6.339800146662072456e-06 2.108581141191224102e-07 6.372527713037846990e-08 7.348418491203047428e-08 3.617613138749974731e-06 1.151003556615868608e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.004100000000000000e+04 1.209385348312402794e-05 7.078745139808448092e-06 6.291458311844996572e-06 1.954943423893575539e-07 6.573109508259376771e-08 7.484086591298186208e-08 3.507055734408083529e-06 1.258547769648049513e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.004200000000000000e+04 1.196037058915717778e-05 7.097720512754850890e-06 6.200266117096072563e-06 1.666372663452176188e-07 6.496915893885212113e-08 7.575611697012739236e-08 3.294761139397337596e-06 1.452294161629694401e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.004300000000000000e+04 1.174404442319023218e-05 7.055665184214949826e-06 6.050191889671592748e-06 1.744934441168985361e-07 5.967637932801433884e-08 6.840043678782348844e-08 2.997434078138428944e-06 1.689930947255835118e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.004400000000000000e+04 1.158592795833308077e-05 6.902624675499421243e-06 5.906533613599342694e-06 2.805827960960222685e-07 5.026888319958276431e-08 4.681484521129350644e-08 2.833133353863731565e-06 1.721853730437258797e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.004500000000000000e+04 1.147563056443928928e-05 6.714930995491975966e-06 5.796433760079560704e-06 3.676748998258462637e-07 4.003149547230378324e-08 2.647702454221657107e-08 2.813831678845437551e-06 1.569123252731816352e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.004600000000000000e+04 1.140403589287225310e-05 6.493424070349989587e-06 5.759649343860365921e-06 3.894800994688309952e-07 3.117307762597218963e-08 7.396550985516586086e-09 2.929881954592240853e-06 1.246351204249260052e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.004700000000000000e+04 1.135702188964151052e-05 6.398461731199996345e-06 5.751039413038885808e-06 3.152148111745741355e-07 2.892988276004701165e-08 3.637702890633093654e-09 3.014431204627803034e-06 1.088902826259961979e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.004800000000000000e+04 1.125844157568040230e-05 6.270193213049628892e-06 5.706934105400495698e-06 1.885344030002345938e-07 2.809008676622171236e-08 2.964396179063866633e-09 3.079488509184258512e-06 9.420486338762194388e-07 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.004900000000000000e+04 1.111117925749586839e-05 6.163465762853612321e-06 5.579327921239928913e-06 1.257250320647392901e-07 3.042741256212277201e-08 1.210904494400546813e-08 3.015391091219944748e-06 9.179506872572353181e-07 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.005000000000000000e+04 1.094315032058193863e-05 6.106777878176221107e-06 5.407117152806058403e-06 1.347354762906551220e-07 3.734643475621363963e-08 2.843001907250240045e-08 2.876929374887699395e-06 9.739046458424715895e-07 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.005100000000000000e+04 1.083726954021554747e-05 6.091087346264141776e-06 5.213167007934572720e-06 1.396026922057600827e-07 4.585330846872354776e-08 4.086855564735991909e-08 2.760891530995757202e-06 1.109815141950568879e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.005200000000000000e+04 1.079490691882828692e-05 6.074563363033462477e-06 5.106094944795357577e-06 1.258960319304539775e-07 5.261716063340921829e-08 4.357893611962251462e-08 2.715931021824521239e-06 1.199362338339994232e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.005300000000000000e+04 1.077209881229198675e-05 6.047467870319861488e-06 5.017639633484684239e-06 1.104165727240126328e-07 6.282016234068507678e-08 4.492197628355972666e-08 2.669855369296449503e-06 1.284224065732782890e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.005400000000000000e+04 1.072135343154202963e-05 5.966096918623198116e-06 5.002177115790768187e-06 9.845764550901790162e-08 7.968255174115357609e-08 4.859216417872908233e-08 2.662676693662192556e-06 1.244174889536506807e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.005500000000000000e+04 1.063326588212447659e-05 5.818447972196235525e-06 5.036522884521039166e-06 8.502211842511741535e-08 1.252149549139044433e-07 6.926069472641941512e-08 2.604742510471402279e-06 1.183275476096394195e-06 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.005600000000000000e+04 1.053691100775923764e-05 5.736831230829971865e-06 5.290366785495661124e-06 8.766607700620642253e-08 1.411843050682409680e-07 5.968958962599979742e-08 2.697735434036757440e-06 9.486837411896146914e-07 1.899996272132454742e-05 1.749493238202892018e-05 1.482425712293380363e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
